Purchase and sale of balancing gas (Validated);;;;;;;;;;;;;;;;;;;;;
Gasmonth: JULY 2019;;;;;;;;;;;;;;;;;;;;;
20/07/2019;9.195;8.918;8.918;746.62;0,4625;0,459722222;0,439583333;;0,464583333;0,485416667;;;;Green Zone;0,459722222;0,464583333;0,563888889;0,561805556;0,798611111;0,800694444;0,821527778
21/07/2019;9.195;8.994;8.994;746.62;0,466666667;0,463888889;0,443055556;;0,46875;0,489583333;;;;Green Zone;0,463888889;0,46875;0,563888889;0,561805556;0,798611111;0,800694444;0,822222222
22/07/2019;9.531;9.084;9.084;746.60;0,470833333;0,46875;0,447222222;;0,473611111;0,494444444;;;;Green Zone;0,46875;0,473611111;0,570833333;0,577777778;0,798611111;0,800694444;0,822222222
23/07/2019;9.104;9.104;9.104;746.59.00;0,472222222;0,469444444;0,448611111;;0,474305556;0,495833333;;;;Green Zone;0,469444444;0,474305556;0,559027778;0,559722222;0,798611111;0,800694444;0,822222222
24/07/2019;9.125;9.812;9.812;746.49.00;0,508333333;0,50625;0,483333333;;0,511111111;0,534027778;0,513194444;;9.900;Green Zone;0,50625;0,513194444;0,547222222;0,55625;0,798611111;0,801388889;0,824305556
25/07/2019;9.139;9.139;9.139;746.48.00;0,473611111;0,471527778;0,45;;0,476388889;0,497222222;;;;Green Zone;0,471527778;0,476388889;0,545138889;0,55;0,798611111;0,800694444;0,822222222
26/07/2019;8.778;9.354;9.354;746.63;0,484722222;0,482638889;0,460416667;;0,4875;0,509027778;0,4875;;9.400;Green Zone;0,482638889;0,4875;0,536111111;0,544444444;0,798611111;0,800694444;0,822916667
27/07/2019;8.604;9.200;9.200;746.63;0,477083333;0,474305556;0,453472222;;0,479166667;0,500694444;;;;Green Zone;0,474305556;0,479166667;0,515972222;0,520138889;0,798611111;0,800694444;0,822222222
28/07/2019;8.604;8.604;8.604;746.63;0,445833333;0,44375;0,423611111;;0,448611111;0,46875;;;;Green Zone;0,44375;0,448611111;0,515972222;0,520138889;0,798611111;0,800694444;0,820833333
29/07/2019;8.726;8.726;8.726;746.68;0,452777778;0,45;0,429861111;;0,454861111;0,475;;;;Green Zone;0,45;0,454861111;0,525694444;0,534027778;0,798611111;0,800694444;0,821527778
30/07/2019;8.471;8.471;8.471;746.66;0,438888889;0,436805556;0,417361111;;0,441666667;0,461111111;;;;Green Zone;0,436805556;0,441666667;0,511111111;0,527777778;0,798611111;0,800694444;0,820833333
31/07/2019;8.327;7.550;7.550;746.74;0,391666667;0,389583333;0,372222222;;0,39375;0,411111111;;;;Green Zone;0,389583333;0,39375;0,501388889;0,522222222;0,798611111;0,800694444;0,818055556
